英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
31096,丹特里安,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",骑士荣誉3,"""3109a111"",""3109a124""",被动效果：伤害减免增加12%。黑锋骑士攻击时，如果目标是游侠，则造成额外100%伤害,枪术精通3,"""3109a211"",""3109a214""",被动效果：攻击永久增加20%，每次出手伤害增加50%，持续6回合,不屈3,"""3109a311"",""3109a321"",""3109a314""",被动效果：防御增加45%，生命增加50%，受到任何攻击恢复生命上限3%生命（受控不触发）,炎枪爆裂3,3109a012,怒气技能：对随机3名敌人造成200%攻击伤害，每回合额外造成120%燃烧伤害，持续4回合
31096,丹特里安,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",骑士荣誉3,"""3109a111"",""3109a124""",被动效果：伤害减免增加12%。黑锋骑士攻击时，如果目标是游侠，则造成额外100%伤害,枪术精通3,"""3109a211"",""3109a214""",被动效果：攻击永久增加20%，每次出手伤害增加50%，持续6回合,不屈3,"""3109a311"",""3109a321"",""3109a314""",被动效果：防御增加45%，生命增加50%，受到任何攻击恢复生命上限3%生命（受控不触发）,炎枪爆裂3,3109a012,怒气技能：对随机3名敌人造成200%攻击伤害，每回合额外造成120%燃烧伤害，持续4回合
31096,丹特里安,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",骑士荣誉3,"""3109a111"",""3109a124""",被动效果：伤害减免增加12%。黑锋骑士攻击时，如果目标是游侠，则造成额外100%伤害,枪术精通3,"""3109a211"",""3109a214""",被动效果：攻击永久增加20%，每次出手伤害增加50%，持续6回合,不屈3,"""3109a311"",""3109a321"",""3109a314""",被动效果：防御增加45%，生命增加50%，受到任何攻击恢复生命上限3%生命（受控不触发）,炎枪爆裂3,3109a012,怒气技能：对随机3名敌人造成200%攻击伤害，每回合额外造成120%燃烧伤害，持续4回合
31096,丹特里安,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",骑士荣誉3,"""3109a111"",""3109a124""",被动效果：伤害减免增加12%。黑锋骑士攻击时，如果目标是游侠，则造成额外100%伤害,枪术精通3,"""3109a211"",""3109a214""",被动效果：攻击永久增加20%，每次出手伤害增加50%，持续6回合,不屈3,"""3109a311"",""3109a321"",""3109a314""",被动效果：防御增加45%，生命增加50%，受到任何攻击恢复生命上限3%生命（受控不触发）,炎枪爆裂3,3109a012,怒气技能：对随机3名敌人造成200%攻击伤害，每回合额外造成120%燃烧伤害，持续4回合
32036,毁灭者,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",越战越勇3,"""3203a111""",被动效果：身体里流淌着逐日者家族的血液，攻击增加34%,热忱2,"""32036214""",被动效果：掌控火焰的力量，对燃烧的目标，增加36%的额外伤害,沸腾之血2,"""32036314""",被动效果：英雄死亡释放逐日之力，使得全体敌方每回合受到68%伤害，持续3回合,邪能射线2,32036012,怒气技能：对敌方全体造成85%攻击伤害
32036,毁灭者,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",越战越勇3,"""3203a111""",被动效果：身体里流淌着逐日者家族的血液，攻击增加34%,过热3,"""3203a214""",被动效果：掌控火焰的力量，对燃烧的目标，增加47%的额外伤害,沸腾之血2,"""32036314""",被动效果：英雄死亡释放逐日之力，使得全体敌方每回合受到68%伤害，持续3回合,邪能射线2,32036012,怒气技能：对敌方全体造成85%攻击伤害
32036,毁灭者,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",越战越勇3,"""3203a111""",被动效果：身体里流淌着逐日者家族的血液，攻击增加34%,过热3,"""3203a214""",被动效果：掌控火焰的力量，对燃烧的目标，增加47%的额外伤害,沸腾之血3,"""3203a314""",被动效果：英雄死亡释放逐日之力，使得全体敌方每回合受到108%伤害，持续3回合,邪能射线2,32036012,怒气技能：对敌方全体造成85%攻击伤害
32046,阿勒里亚,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",偷窃攻击3,"""3204a114"",""3204a124""",被动效果：外域生物，能够控制灵魂的力量，普攻时偷取目标21%攻击,刺客杀手2,"""32046214""",被动效果：作为刺客的克星，对刺客增加31%的额外伤害,恶魔之血2,"""32046314""",被动效果：自身生命低于50%，激发恶魔的血液，提升自己暴击12%，持续3回合（只触发一次）,死亡一击2,32046012,怒气技能：对敌方随机4名目标造成141%攻击伤害并对刺客类目标造成61%额外伤害
32046,阿勒里亚,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",偷窃攻击3,"""3204a114"",""3204a124""",被动效果：外域生物，能够控制灵魂的力量，普攻时偷取目标21%攻击,刺客之敌3,"""3204a214""",被动效果：作为刺客的克星，对刺客增加39%的额外伤害,恶魔之血2,"""32046314""",被动效果：自身生命低于50%，激发恶魔的血液，提升自己暴击12%，持续3回合（只触发一次）,死亡一击2,32046012,怒气技能：对敌方随机4名目标造成141%攻击伤害并对刺客类目标造成61%额外伤害
32046,阿勒里亚,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",偷窃攻击3,"""3204a114"",""3204a124""",被动效果：外域生物，能够控制灵魂的力量，普攻时偷取目标21%攻击,刺客之敌3,"""3204a214""",被动效果：作为刺客的克星，对刺客增加39%的额外伤害,恶魔之血3,"""3204a314""",被动效果：自身生命低于50%，激发恶魔的血液，提升自己暴击19%，持续3回合（只触发一次）,死亡一击2,32046012,怒气技能：对敌方随机4名目标造成141%攻击伤害并对刺客类目标造成61%额外伤害
32056,玛格丽特,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂2,"""32056214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成64%攻击伤害，持续3回合,毒性皮肤2,"""32056314""",被动效果：皮肤含有毒素，受到攻击时61%概率使目标中毒，每回合造成53%攻击伤害，持续3回合,火焰大爆炸2,32056012,怒气技能：对敌方全体造成43%攻击伤害，每回合额外造成61%攻击伤害，持续3回合
32056,玛格丽特,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,毒性皮肤2,"""32056314""",被动效果：皮肤含有毒素，受到攻击时61%概率使目标中毒，每回合造成53%攻击伤害，持续3回合,火焰大爆炸2,32056012,怒气技能：对敌方全体造成43%攻击伤害，每回合额外造成61%攻击伤害，持续3回合
32056,玛格丽特,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,绿火之肤3,"""3205a314""",被动效果：皮肤含有毒素，受到攻击时62%概率使目标中毒，每回合造成74%攻击伤害，持续3回合,火焰大爆炸2,32056012,怒气技能：对敌方全体造成43%攻击伤害，每回合额外造成61%攻击伤害，持续3回合
32056,玛格丽特,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,绿火之肤3,"""3205a314""",被动效果：皮肤含有毒素，受到攻击时62%概率使目标中毒，每回合造成74%攻击伤害，持续3回合,火焰大爆炸3,3205a012,怒气技能：对敌方全体造成73%攻击伤害并中毒，每回合额外造成103%攻击伤害，持续3回合
32056,玛格丽特,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,绿火之肤3,"""3205a314""",被动效果：皮肤含有毒素，受到攻击时62%概率使目标中毒，每回合造成74%攻击伤害，持续3回合,火焰大爆炸3,3205a012,怒气技能：对敌方全体造成73%攻击伤害并中毒，每回合额外造成103%攻击伤害，持续3回合
32056,玛格丽特,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,绿火之肤3,"""3205a314""",被动效果：皮肤含有毒素，受到攻击时62%概率使目标中毒，每回合造成74%攻击伤害，持续3回合,火焰大爆炸3,3205a012,怒气技能：对敌方全体造成73%攻击伤害并中毒，每回合额外造成103%攻击伤害，持续3回合
32056,玛格丽特,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",火毒3,"""3205a114""",被动效果：不只是单纯的火焰，普攻有81%概率使目标中毒，每回合造成82%攻击伤害，持续2回合,火毒爆裂3,"""3205a214""",被动效果：英雄死亡后将自身献祭，使敌方全体中毒，每回合造成106%攻击伤害，持续3回合,绿火之肤3,"""3205a314""",被动效果：皮肤含有毒素，受到攻击时62%概率使目标中毒，每回合造成74%攻击伤害，持续3回合,火焰大爆炸3,3205a012,怒气技能：对敌方全体造成73%攻击伤害并中毒，每回合额外造成103%攻击伤害，持续3回合
33026,诺玛,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",赋予生机3,"""3302a114""",被动效果：身为术士，拥有各种奇特的攻击手段，普攻有52%概率赋予友军生机，使生命最少的友军恢复151%攻击等量生命,自愈2,"""33026214""",被动效果：在自己身上做的实验太多了，身体已经变异了，受到攻击时100%概率使自己恢复52%攻击等量生命（受控触发）,邪能之力2,"""33026311"",""33026321""",被动效果：掌握了邪能的奥秘，攻击增加21%，生命增加16%,生命虹吸2,33026012,怒气技能：对敌方生命最少的目标造成172%攻击伤害并回复生命最少的友军402%攻击等量生命
33026,诺玛,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",赋予生机3,"""3302a114""",被动效果：身为术士，拥有各种奇特的攻击手段，普攻有52%概率赋予友军生机，使生命最少的友军恢复151%攻击等量生命,恢复3,"""3302a214""",被动效果：在自己身上做的实验太多了，身体已经变异了，受到攻击时100%概率使自己恢复57%攻击等量生命（受控触发）,邪能之力2,"""33026311"",""33026321""",被动效果：掌握了邪能的奥秘，攻击增加21%，生命增加16%,生命虹吸2,33026012,怒气技能：对敌方生命最少的目标造成172%攻击伤害并回复生命最少的友军402%攻击等量生命
33026,诺玛,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",赋予生机3,"""3302a114""",被动效果：身为术士，拥有各种奇特的攻击手段，普攻有52%概率赋予友军生机，使生命最少的友军恢复151%攻击等量生命,恢复3,"""3302a214""",被动效果：在自己身上做的实验太多了，身体已经变异了，受到攻击时100%概率使自己恢复57%攻击等量生命（受控触发）,邪能之力3,"""3302a311"",""3302a321""",被动效果：掌握了邪能的奥秘，攻击增加26%，生命增加19%,生命虹吸2,33026012,怒气技能：对敌方生命最少的目标造成172%攻击伤害并回复生命最少的友军402%攻击等量生命
34026,克里姆,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取2,"""34026214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己21%攻击,虚弱打击2,"""34026314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，效果为113%,噬魂斩击2,34026012,怒气技能：对敌方随机2名后排目标造成182%攻击伤害并吸取其22%攻击2回合
34026,克里姆,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,虚弱打击2,"""34026314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，效果为113%,噬魂斩击2,34026012,怒气技能：对敌方随机2名后排目标造成182%攻击伤害并吸取其22%攻击2回合
34026,克里姆,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,致命3,"""3402a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成132%攻击伤害，并回复44%攻击的等量生命,噬魂斩击2,34026012,怒气技能：对敌方随机2名后排目标造成182%攻击伤害并吸取其22%攻击2回合
34026,克里姆,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,致命3,"""3402a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成132%攻击伤害，并回复44%攻击的等量生命,噬魂斩击3,3402a012,怒气技能：对敌方随机2名后排目标造成192%攻击伤害，并恢复36%攻击的生命，并吸取目标31%攻击3回合，增加自己42%的暴击伤害3回合
34026,克里姆,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,致命3,"""3402a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成132%攻击伤害，并回复44%攻击的等量生命,噬魂斩击3,3402a012,怒气技能：对敌方随机2名后排目标造成192%攻击伤害，并恢复36%攻击的生命，并吸取目标31%攻击3回合，增加自己42%的暴击伤害3回合
34026,克里姆,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,致命3,"""3402a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成132%攻击伤害，并回复44%攻击的等量生命,噬魂斩击3,3402a012,怒气技能：对敌方随机2名后排目标造成192%攻击伤害，并恢复36%攻击的生命，并吸取目标31%攻击3回合，增加自己42%的暴击伤害3回合
34026,克里姆,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",魔王之力3,"""3402a111"",""3402a121"",""3402a131""",被动效果：身体里隐藏着强大的魔王之力，攻击增加36%，暴击增加30%，生命增加21%,力量窃取3,"""3402a214""",被动效果：恶魔刺客最喜欢敌人的鲜血，敌方英雄死亡时，吸收其力量增加自己32%攻击,致命3,"""3402a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成132%攻击伤害，并回复44%攻击的等量生命,噬魂斩击3,3402a012,怒气技能：对敌方随机2名后排目标造成192%攻击伤害，并恢复36%攻击的生命，并吸取目标31%攻击3回合，增加自己42%的暴击伤害3回合
35036,女王,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心2,"""35036211"",""35036221"",""35036231""",被动效果：天生的猎手，攻击增加41.5%，暴击伤害增加20%，生命增加11%,反击2,"""35036314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成83%的攻击伤害,死亡激射2,35036012,怒气技能：对敌方全体造成103%攻击伤害并降低其25%暴击，持续3回合
35036,女王,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,反击2,"""35036314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成83%的攻击伤害,死亡激射2,35036012,怒气技能：对敌方全体造成103%攻击伤害并降低其25%暴击，持续3回合
35036,女王,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射2,35036012,怒气技能：对敌方全体造成103%攻击伤害并降低其25%暴击，持续3回合
35036,女王,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成74%攻击伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成74%攻击伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成74%攻击伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加15%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成74%攻击伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35046,肥姆,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,点燃2,"""35046214""",被动效果：操控火焰的恶魔，普攻有56%概率点燃目标，使目标燃烧，每回合造成91%攻击伤害，持续2回合,火焰皮肤2,"""35046314""",被动效果：皮肤上附着火焰，受到攻击时82%概率使目标燃烧，每回合造成81%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
35046,肥姆,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,火焰皮肤2,"""35046314""",被动效果：皮肤上附着火焰，受到攻击时82%概率使目标燃烧，每回合造成81%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
35046,肥姆,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
