Îä»êid,Îä»êµÈ¼¶,ÑÕÉ«,ÖÖ×å,Îä»êÃû³Æ,Îä»êÍ¼±ê,×¨ÊôÓ¢ÐÛ,Îä»êÊôÐÔ,¶îÍâÊôÐÔ1,ÉËº¦Ôö¼Ó,¶îÍâÊôÐÔ,¶îÍâ¼¼ÄÜ,ÏÔÊ¾ÊôÐÔ,¼¼ÄÜÃèÊö
32056,76,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":324000,""atk"":9000","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,77,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":329400,""atk"":9150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,78,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":334800,""atk"":9300","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,79,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":340200,""atk"":9450","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,80,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":345600,""atk"":9600","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""","""undpspro"":50",
32056,81,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":351000,""atk"":9750","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,82,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":356400,""atk"":9900","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,83,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":361800,""atk"":10050","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,84,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":367200,""atk"":10200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":150","""3205602004""",,
32056,85,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":372600,""atk"":10350","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""","""dpspro"":50",
32056,86,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":378000,""atk"":10500","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,87,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":383400,""atk"":10650","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,88,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":388800,""atk"":10800","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,89,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":394200,""atk"":10950","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,90,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":399600,""atk"":11100","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""","""pvpdpspro"":50",
32056,91,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":405000,""atk"":11250","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,92,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":410400,""atk"":11400","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,93,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":415800,""atk"":11550","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,94,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":421200,""atk"":11700","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,95,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":426600,""atk"":11850","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""","""pvpundpspro"":50",
32056,96,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":432000,""atk"":12000","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,97,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":437400,""atk"":12150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,98,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":442800,""atk"":12300","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,99,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":448200,""atk"":12450","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":100,""dpspro"":200","""3205602004""",,
32056,100,5,3,±¬È¼Ö®¶¾,32056,32056,"""hp"":453600,""atk"":12600","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""atkpro"":100",",""dpspro"":200","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""atkpro"":100,""dpspro"":200","""3205602004""","""speed"":10,""atk"":300,""hp"":5000",
32076,1,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":5400,""atk"":150",,,,,,
32076,2,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":7200,""atk"":200",,,,,,
32076,3,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":9000,""atk"":250",,,,,,
32076,4,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":10800,""atk"":300",,,,,,
32076,5,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":12600,""atk"":350","""atk"":300",,"""atk"":300",,"""atk"":300",
32076,6,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":14400,""atk"":400","""atk"":300",,"""atk"":300",,,
32076,7,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":16200,""atk"":450","""atk"":300",,"""atk"":300",,,
32076,8,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":18000,""atk"":500","""atk"":300",,"""atk"":300",,,
32076,9,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":19800,""atk"":550","""atk"":300",,"""atk"":300",,,
32076,10,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":21600,""atk"":600","""atk"":300,""hp"":5000",,"""atk"":300,""hp"":5000",,"""hp"":5000",
32076,11,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":24300,""atk"":675","""atk"":300,""hp"":5000",,"""atk"":300,""hp"":5000",,,
32076,12,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":27000,""atk"":750","""atk"":300,""hp"":5000",,"""atk"":300,""hp"":5000",,,
32076,13,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":29700,""atk"":825","""atk"":300,""hp"":5000",,"""atk"":300,""hp"":5000",,,
32076,14,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":32400,""atk"":900","""atk"":300,""hp"":5000",,"""atk"":300,""hp"":5000",,,
32076,15,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":35100,""atk"":975","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,"""undpspro"":50",
32076,16,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":37800,""atk"":1050","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,17,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":40500,""atk"":1125","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,18,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":43200,""atk"":1200","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,19,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":45900,""atk"":1275","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,20,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":48600,""atk"":1350","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,"""dpspro"":50",
32076,21,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":52200,""atk"":1450","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,22,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":55800,""atk"":1550","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,23,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":59400,""atk"":1650","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,24,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":63000,""atk"":1750","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50",,,
32076,25,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":66600,""atk"":1850","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50","""3207601004""",,Ã¿µ±×ÔÉíÊÍ·ÅÅ­Æø¼¼ÄÜÊ±£¬ÓÐ50%¸ÅÂÊÊ¹Ä¿±êÉíÉÏËùÓÐ³ÖÐøÉËº¦¡¢ÊôÐÔ¼õÒæ¼°¿ØÖÆÐ§¹ûÊ£Óà³ÖÐø»ØºÏÊýÔö¼Ó2»ØºÏ¡£
32076,26,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":70200,""atk"":1950","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50","""3207601004""",,
32076,27,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":73800,""atk"":2050","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50","""3207601004""",,
32076,28,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":77400,""atk"":2150","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50","""3207601004""",,
32076,29,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":81000,""atk"":2250","""atk"":300,""hp"":5000,""undpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":50","""3207601004""",,
32076,30,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":84600,""atk"":2350","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""","""undpspro"":50",
32076,31,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":89100,""atk"":2475","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,32,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":93600,""atk"":2600","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,33,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":98100,""atk"":2725","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,34,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":102600,""atk"":2850","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,35,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":107100,""atk"":2975","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""","""dpspro"":50",
32076,36,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":111600,""atk"":3100","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,37,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":116100,""atk"":3225","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,38,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":120600,""atk"":3350","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,39,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":125100,""atk"":3475","""atk"":300,""hp"":5000,""undpspro"":100",,"""atk"":300,""hp"":5000,""undpspro"":100","""3207601004""",,
32076,40,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":129600,""atk"":3600","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50","""3207601004""","""pvpdpspro"":50",
32076,41,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":135000,""atk"":3750","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50","""3207601004""",,
32076,42,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":140400,""atk"":3900","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50","""3207601004""",,
32076,43,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":145800,""atk"":4050","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50","""3207601004""",,
32076,44,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":151200,""atk"":4200","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50","""3207601004""",,
32076,45,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":156600,""atk"":4350","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207601004""","""pvpundpspro"":50",
32076,46,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":162000,""atk"":4500","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207601004""",,
32076,47,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":167400,""atk"":4650","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207601004""",,
32076,48,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":172800,""atk"":4800","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207601004""",,
32076,49,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":178200,""atk"":4950","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207601004""",,
32076,50,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":183600,""atk"":5100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,Ã¿µ±×ÔÉíÊÍ·ÅÅ­Æø¼¼ÄÜÊ±£¬ÓÐ70%¸ÅÂÊÊ¹Ä¿±êÉíÉÏËùÓÐ³ÖÐøÉËº¦¡¢ÊôÐÔ¼õÒæ¼°¿ØÖÆÐ§¹ûÊ£Óà³ÖÐø»ØºÏÊýÔö¼Ó2»ØºÏ¡£
32076,51,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":189000,""atk"":5250","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,52,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":194400,""atk"":5400","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,53,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":199800,""atk"":5550","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,54,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":205200,""atk"":5700","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,55,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":210600,""atk"":5850","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""","""undpspro"":50",
32076,56,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":216000,""atk"":6000","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,57,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":221400,""atk"":6150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,58,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":226800,""atk"":6300","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,59,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":232200,""atk"":6450","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,60,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":237600,""atk"":6600","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""","""dpspro"":50",
32076,61,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":243000,""atk"":6750","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,62,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":248400,""atk"":6900","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,63,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":253800,""atk"":7050","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,64,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":259200,""atk"":7200","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50","""3207602004""",,
32076,65,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":264600,""atk"":7350","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50","""3207602004""","""pvpdpspro"":50",
32076,66,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":270000,""atk"":7500","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50","""3207602004""",,
32076,67,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":275400,""atk"":7650","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50","""3207602004""",,
32076,68,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":280800,""atk"":7800","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50","""3207602004""",,
32076,69,5,3,¾£¼¬Íõ±Þ,32076,32076,"""hp"":286200,""atk"":7950","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50",,"""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50","""3207602004""",,
